duration,total_biat,mean_flowiat,max_biat,min_idle,max_fiat,mean_fiat,total_fiat,flowPktsPerSecond,max_active,std_active,std_flowiat,mean_biat,flowBytesPerSecond,min_flowiat,max_flowiat,min_active,mean_active,max_idle,mean_idle,min_fiat,std_idle,min_biat,flow_key,packet_count
54068841.0,0.0,7724.120142857143,0.0,1525.9859999999996,26318.059999999998,7724.120142857143,54068.841,0.14795952441444046,213.56200000000314,55.40000000000145,9968.784749565619,0.0,51.93379306946861,102.76200000000024,26318.059999999998,102.76200000000024,158.16200000000168,26318.059999999998,10750.503399999998,102.76200000000024,10347.445327497015,0.0,"('0.0.0.0', '255.255.255.255')",8
73729.00000000016,66.13300000000022,1.1703015873015898,27.39600000000042,0.0,26.974000000000053,4.402785714285714,61.638999999999996,868.0437819582506,26.848000000000205,3.9107856419927534,3.9107856419927534,1.377770833333338,952406.7870173182,0.0,26.848000000000205,0.0,1.1703015873015898,0.0,0.0,0.0,0.0,0.0,"('103.133.220.76', '172.16.144.229')",64
27478751.000000004,27472.064000000006,132.74758937198072,21641.073,3407.3899999999994,16638.893000000004,429.1230156250001,27463.873000000007,7.569485236064768,855.6960000000017,94.24894525279433,1149.4927157706222,193.46523943661975,6882.2269250884065,0.0,15487.430999999999,0.0,18.15692647058825,15487.430999999999,7924.912666666666,0.0,5381.192346059519,0.0,"('103.133.220.77', '172.16.144.229')",208
30537422.0,30441.127999999997,4.426354834033917,2698.504,1675.3749999999989,2473.058000000002,12.787865159128978,30537.422,225.95227586663995,630.1610000000011,22.06769322123868,42.13366193140264,6.7496957871396885,134364.91135368272,0.0,2473.058000000002,0.0,3.826154704944179,2473.058000000002,2074.2165000000005,0.0,398.8415000000015,0.0,"('103.216.221.75', '172.16.144.229')",6900
39697499.0,39600.88499999999,2481.0936875,33651.613999999994,3903.9509999999996,3903.9509999999996,869.6332857142858,6087.433,0.4282385648526624,370.54299999999995,129.69752463493109,8089.19108451996,4950.110624999998,41.36280726400421,24.15100000000003,33610.066,24.15100000000003,155.96300000000002,33610.066,18757.0085,275.98000000000013,14853.057499999999,24.15100000000003,"('104.18.39.21', '172.16.144.229')",17
11915784.0,11888.769999999999,313.5732631578948,2393.0150000000003,1063.1470000000008,2407.286,656.8481666666669,11823.267000000003,3.2729697013641736,866.885,280.2369459132325,610.4880533288482,625.7247368421052,558.167217532644,0.0,2393.0150000000003,0.0,134.09455882352935,2393.0150000000003,1839.1422500000003,0.07399999999968543,521.4523779145009,0.0,"('13.107.6.158', '172.16.144.229')",39
28206373.0,27933.595000000005,397.27285915492956,20064.705,1041.315,16306.455999999996,829.5992058823529,28206.372999999996,2.552614616562009,957.4930000000004,210.04249504579346,1833.5868983599462,775.9331944444446,1120.6332696515076,0.0,15186.235999999999,0.0,107.50973134328358,15186.235999999999,5250.805249999999,0.0,5828.730637302404,0.0,"('13.89.179.14', '172.16.144.229')",72
25571244.0,25490.271999999997,228.3146785714286,23642.891,8023.5830000000005,15455.782000000001,710.3123333333334,25571.244000000002,4.419026309396602,600.8849999999999,88.72744035423983,1569.0281614250578,339.8702933333333,3100.3575735306426,0.0,14705.377,0.0,25.838945454545463,14705.377,11364.48,0.0,3340.897,0.0,"('142.250.205.86', '172.16.144.229')",113
27880685.0,27799.725000000002,95.48179794520546,20747.463000000003,3238.9349999999986,15442.88,224.84423387096774,27880.685,10.509067478076668,993.7379999999996,86.1979664493109,930.0612410397875,166.46541916167666,7806.910052604519,0.0,14704.837000000001,0.0,16.63999653979238,14704.837000000001,7690.575333333334,0.0,5019.428801629547,0.0,"('142.250.206.14', '172.16.144.229')",293
18940641.999999996,0.0,18940.641999999996,0.0,18940.641999999996,18940.641999999996,18940.641999999996,18940.641999999996,0.10559304167197714,0.0,0.0,0.0,0.0,21.329794417739382,18940.641999999996,18940.641999999996,0.0,0.0,18940.641999999996,18940.641999999996,18940.641999999996,0.0,0.0,"('142.250.66.10', '172.16.144.229')",2
