duration,total_biat,mean_flowiat,max_biat,min_idle,max_fiat,mean_fiat,total_fiat,flowPktsPerSecond,max_active,std_active,std_flowiat,mean_biat,flowBytesPerSecond,min_flowiat,max_flowiat,min_active,mean_active,max_idle,mean_idle,min_fiat,std_idle,min_biat,flow_key,packet_count
12493683.0,0.0,2082.2805000000003,0.0,1126.2109999999996,4095.9970000000008,2082.2805000000003,12493.683000000003,0.5602831446900005,102.11299999999923,0.0,1264.8863472844446,0.0,188.5752984128059,102.11299999999923,4095.9970000000008,102.11299999999923,102.11299999999923,4095.9970000000008,2478.3140000000003,102.11299999999923,989.3784751663037,0.0,"('0.0.0.0', '255.255.255.255')",7
28584461.0,28575.514,3.9437722130242823,1219.013,1199.656,1253.2730000000001,9.463113364361702,28465.045,253.59932447213188,509.9960000000001,17.792872298330614,22.66777637795408,6.741097900448219,178178.13671560923,0.0,1199.656,0.0,3.778778115082103,1199.656,1199.656,0.007000000000090267,0.0,0.0,"('103.216.221.75', '172.16.144.229')",7249
13452588.0,0.0,4484.196,0.0,1920.8470000000002,7622.368,4484.196,13452.588,0.2973405563301277,0.0,0.0,2362.8586555776037,0.0,23.19256339374996,1920.8470000000002,7622.368,0.0,0.0,7622.368,4484.196,1920.8470000000002,2362.8586555776037,0.0,"('104.18.39.21', '172.16.144.229')",4
6877656.000000002,0.0,3438.828000000001,0.0,3205.696000000003,3671.9599999999987,3438.828000000001,6877.656000000002,0.43619512229166435,0.0,0.0,233.1319999999978,0.0,26.171707337499864,3205.696000000003,3671.9599999999987,0.0,0.0,3671.9599999999987,3438.828000000001,3205.696000000003,233.1319999999978,0.0,"('13.107.137.11', '172.16.144.229')",3
27017947.0,0.0,6754.48675,0.0,1791.7069999999999,14345.978,6754.48675,27017.947,0.18506217367292935,0.0,0.0,4803.412233542181,0.0,32.94106691378142,1791.7069999999999,14345.978,0.0,0.0,14345.978,6754.48675,1791.7069999999999,4803.412233542181,0.0,"('142.250.206.74', '172.16.144.229')",5
23810579.0,0.0,11905.2895,0.0,7941.2210000000005,15869.358,11905.2895,23810.579,0.12599441617946375,0.0,0.0,3964.0685,0.0,31.24661521250701,7941.2210000000005,15869.358,0.0,0.0,15869.358,11905.2895,7941.2210000000005,3964.0685,0.0,"('142.251.43.202', '172.16.144.229')",3
721766.9999999998,0.0,721.7669999999998,0.0,0.0,721.7669999999998,721.7669999999998,721.7669999999998,2.770977337561846,721.7669999999998,0.0,0.0,0.0,166.25864025371075,721.7669999999998,721.7669999999998,721.7669999999998,721.7669999999998,0.0,0.0,721.7669999999998,0.0,0.0,"('150.171.22.11', '172.16.144.229')",2
5005291.0,0.0,1001.0581999999998,0.0,1078.8709999999994,2195.966000000002,1001.0581999999998,5005.290999999999,1.1987315023242406,670.8759999999997,69.99717207621129,630.6342103832945,0.0,116.87632147661346,503.0639999999984,2195.966000000002,503.0639999999984,576.8179999999993,2195.966000000002,1637.4185000000007,503.0639999999984,558.5475000000014,0.0,"('157.240.192.52', '172.16.144.229')",6
5006734.000000002,0.0,1001.3468000000005,0.0,1150.7989999999993,2245.6969999999997,1001.3468000000005,5006.734000000002,1.198386013716726,568.5809999999982,27.05932875491555,666.4085401950963,0.0,116.84263633738078,502.43800000000147,2245.6969999999997,502.43800000000147,536.7460000000009,2245.6969999999997,1698.2479999999996,502.43800000000147,547.4490000000002,0.0,"('157.240.23.53', '172.16.144.229')",6
5015115.999999999,0.0,1003.0231999999999,0.0,1152.312000000002,2243.309,1003.0231999999999,5015.115999999999,1.1963830946283198,575.2459999999999,38.82602661732017,664.6439019762091,0.0,116.64735172626119,485.7849999999999,2243.309,485.7849999999999,539.8316666666657,2243.309,1697.810500000001,485.7849999999999,545.4984999999991,0.0,"('163.70.144.60', '172.16.144.229')",6
19970049.000000004,0.0,19970.049000000003,0.0,19970.049000000003,19970.049000000003,19970.049000000003,19970.049000000003,0.10014997960195289,0.0,0.0,0.0,0.0,11.917847572632393,19970.049000000003,19970.049000000003,0.0,0.0,19970.049000000003,19970.049000000003,19970.049000000003,0.0,0.0,"('172.16.144.108', '224.0.0.251')",2
920979.0000000009,0.0,184.19580000000016,0.0,0.0,410.94400000000064,184.19580000000016,920.9790000000008,6.514806526533172,410.94400000000064,187.41834007737876,187.41834007737876,0.0,412.6044133471009,0.09199999999864872,410.94400000000064,0.09199999999864872,184.19580000000016,0.0,0.0,0.09199999999864872,0.0,0.0,"('172.16.144.115', '224.0.0.22')",6
2971069.0,0.0,594.2138,0.0,2044.702000000001,2044.702000000001,594.2138,2971.069,2.0194751451413615,922.2150000000013,398.73153792205625,808.1883914359086,0.0,165.59696190159164,1.2609999999995125,2044.702000000001,1.2609999999995125,231.59174999999976,2044.702000000001,2044.702000000001,1.2609999999995125,0.0,0.0,"('172.16.144.115', '224.0.0.251')",6
1229312.0000000002,0.0,614.6560000000001,0.0,0.0,819.7410000000004,614.6560000000001,1229.3120000000001,2.440389421074552,819.7410000000004,205.08500000000038,205.08500000000038,0.0,161.06570179092043,409.5709999999997,819.7410000000004,409.5709999999997,614.6560000000001,0.0,0.0,409.5709999999997,0.0,0.0,"('172.16.144.115', '224.0.0.252')",3
3072252.0000000005,0.0,1024.084,0.0,1022.2529999999992,1025.8800000000008,1024.084,3072.2520000000004,1.3019765305710596,0.0,0.0,1.4809233606104943,0.0,276.01902448106466,1022.2529999999992,1025.8800000000008,0.0,0.0,1025.8800000000008,1024.084,1022.2529999999992,1.4809233606104943,0.0,"('172.16.144.115', '239.255.255.250')",4
569.9999999997374,0.0,0.2849999999998687,0.0,0.0,0.5699999999997374,0.2849999999998687,0.5699999999997374,3000.0,0.5699999999997374,0.2849999999998687,0.2849999999998687,0.0,537000.0,0.0,0.5699999999997374,0.0,0.2849999999998687,0.0,0.0,0.0,0.0,0.0,"('172.16.144.132', '239.255.255.250')",3
19970448.0,0.0,19970.448,0.0,19970.448,19970.448,19970.448,19970.448,0.10014797865325804,0.0,0.0,0.0,0.0,10.315241801285579,19970.448,19970.448,0.0,0.0,19970.448,19970.448,19970.448,0.0,0.0,"('172.16.144.17', '224.0.0.251')",2
716521.0000000002,0.0,238.8403333333334,0.0,0.0,307.2119999999998,238.8403333333334,716.5210000000002,5.582530030522482,307.2119999999998,95.85543753776074,95.85543753776074,0.0,2964.323446207438,103.2820000000001,307.2119999999998,103.2820000000001,238.8403333333334,0.0,0.0,103.2820000000001,0.0,0.0,"('172.16.144.180', '239.255.255.250')",4
819753.0000000003,0.0,273.25100000000015,0.0,0.0,615.3300000000002,273.25100000000015,819.7530000000004,4.879518586696234,615.3300000000002,255.87851598365975,255.87851598365975,0.0,800.2410482181824,0.0,615.3300000000002,0.0,273.25100000000015,0.0,0.0,0.0,0.0,0.0,"('172.16.144.193', '224.0.0.251')",4
20070465.0,0.0,20070.465,0.0,20070.465,20070.465,20070.465,20070.465,0.09964891197089853,0.0,0.0,0.0,0.0,10.263837933002549,20070.465,20070.465,0.0,0.0,20070.465,20070.465,20070.465,0.0,0.0,"('172.16.144.20', '224.0.0.251')",2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('172.16.144.208', '224.0.0.251')",2
20071169.0,0.0,20071.169,0.0,20071.169,20071.169,20071.169,20071.169,0.0996454167667065,0.0,0.0,0.0,0.0,10.26347792697077,20071.169,20071.169,0.0,0.0,20071.169,20071.169,20071.169,0.0,0.0,"('172.16.144.21', '224.0.0.251')",2
21811311.0,0.0,7270.437000000001,0.0,4096.8269999999975,11059.213000000002,7270.437000000001,21811.311,0.1833910854785391,0.0,0.0,2875.474060500403,0.0,64.32442323159759,4096.8269999999975,11059.213000000002,0.0,0.0,11059.213000000002,7270.437000000001,4096.8269999999975,2875.474060500403,0.0,"('172.16.144.212', '172.16.145.255')",4
