duration,total_biat,mean_flowiat,max_biat,min_idle,max_fiat,mean_fiat,total_fiat,flowPktsPerSecond,max_active,std_active,std_flowiat,mean_biat,flowBytesPerSecond,min_flowiat,max_flowiat,min_active,mean_active,max_idle,mean_idle,min_fiat,std_idle,min_biat,flow_key,packet_count
346353.9999999998,334.5579999999994,34.635399999999976,319.4679999999996,0.0,309.34399999999937,67.34419999999996,336.7209999999998,31.759413778966046,309.34399999999937,91.67179651364951,91.67179651364951,83.63949999999986,2820.813387459075,0.0,309.34399999999937,0.0,34.635399999999976,0.0,0.0,0.35700000000016274,0.0,0.0,"('106.51.156.146', '172.16.144.229')",11
1259790.0000000007,1245.4539999999995,31.494750000000018,922.6589999999994,0.0,930.4440000000005,69.98833333333337,1259.7900000000006,32.545106724136545,922.5659999999998,144.98570999683898,144.98570999683898,59.30733333333331,22154.48606513783,0.0,922.5659999999998,0.0,31.494750000000018,0.0,0.0,0.0,0.0,0.0,"('13.107.137.11', '172.16.144.229')",41
359963.9999999997,316.2750000000001,21.174352941176455,181.93600000000032,0.0,199.43399999999923,51.42342857142853,359.9639999999997,50.005000500050045,181.93600000000032,42.98654688037843,42.98654688037843,35.14166666666668,34425.66478870112,0.0,181.93600000000032,0.0,21.174352941176455,0.0,0.0,0.0,0.0,0.0,"('13.107.139.11', '172.16.144.229')",18
533023.0,449.1830000000005,16.65696875,155.28099999999955,0.0,211.6389999999999,31.35429411764706,533.023,61.91102447736777,155.28099999999955,34.14284633298405,34.14284633298405,32.084500000000034,24494.252593227684,0.0,155.28099999999955,0.0,16.65696875,0.0,0.0,0.0,0.0,0.0,"('13.107.9.158', '172.16.144.229')",33
1778609.9999999995,1758.393,37.842765957446794,1202.552,1181.1829999999998,1181.1829999999998,68.4080769230769,1778.6099999999994,26.98736653903892,185.46199999999936,37.1924326528853,172.54512889863724,87.91965,10198.975604545125,0.0,1181.1829999999998,0.0,12.98754347826086,1181.1829999999998,1181.1829999999998,0.0,0.0,0.0,"('142.250.206.74', '172.16.144.229')",48
1280322.9999999993,1257.1680000000013,58.19649999999997,1109.0539999999996,1109.0539999999996,1140.9670000000008,160.0403749999999,1280.3229999999992,17.964216842156247,33.93200000000007,12.147841240057835,229.62283713075502,96.70523076923087,13712.945873814662,0.0,1109.0539999999996,0.0,8.15566666666665,1109.0539999999996,1109.0539999999996,0.0,0.0,0.0,"('150.171.22.11', '172.16.144.229')",23
1422159.9999999998,1397.0129999999995,44.442499999999995,1234.5489999999995,1220.2510000000002,1220.2510000000002,101.58285714285714,1422.1599999999999,23.204140181132928,76.61000000000051,15.473509253162415,211.7298945401901,82.17723529411762,9699.330595713564,0.0,1220.2510000000002,0.0,6.513193548387085,1220.2510000000002,1220.2510000000002,0.0,0.0,0.0,"('150.171.27.11', '172.16.144.229')",33
350870.9999999997,340.01700000000045,31.897363636363607,228.86399999999975,0.0,323.4069999999996,70.17419999999996,350.87099999999975,34.200603640654286,228.86399999999975,67.68479246044285,67.68479246044285,68.00340000000008,6882.871482681675,0.0,228.86399999999975,0.0,31.897363636363607,0.0,0.0,0.0,0.0,0.2670000000000172,"('172.16.144.119', '172.16.144.229')",12
3001.9999999995052,0.0,3.001999999999505,0.0,0.0,3.001999999999505,3.001999999999505,3.001999999999505,666.2225183212291,3.001999999999505,0.0,0.0,0.0,39973.35109927374,3.001999999999505,3.001999999999505,3.001999999999505,3.001999999999505,0.0,0.0,3.001999999999505,0.0,0.0,"('172.16.144.171', '224.0.0.22')",2
2048650.9999999995,0.0,512.16275,0.0,1023.472,1023.7980000000002,512.16275,2048.651,2.440630444131285,0.7060000000000954,0.015500000000390202,511.4722631039612,0.0,264.5643401438313,0.674999999999315,1023.7980000000002,0.674999999999315,0.6904999999997052,1023.7980000000002,1023.6350000000001,0.674999999999315,0.1630000000001246,0.0,"('172.16.144.171', '224.0.0.251')",5
173390.00000000038,159.43099999999964,19.265555555555597,132.13800000000032,0.0,118.27699999999996,34.678000000000075,173.39000000000038,57.673452909625574,117.2740000000001,35.21318133600642,35.21318133600642,53.14366666666655,5663.533075725231,0.1120000000005561,117.2740000000001,0.1120000000005561,19.265555555555597,0.0,0.0,11.333999999999733,0.0,0.2749999999993591,"('172.16.144.212', '172.16.144.229')",10
878731.9999999994,383.52499999999964,97.6368888888888,351.57999999999936,0.0,351.8479999999995,175.74639999999988,878.7319999999994,11.380033958021338,351.31199999999916,134.78632541870292,134.78632541870292,127.84166666666654,1787.8033348051522,0.0,351.31199999999916,0.0,97.6368888888888,0.0,0.0,0.0,0.0,0.1870000000003813,"('172.16.144.229', '172.16.144.234')",10
46841.999999999825,32.15000000000057,5.204666666666648,17.32900000000015,0.0,16.54499999999981,9.368399999999966,46.84199999999983,213.48362580590148,16.24200000000009,6.4854606792595275,6.4854606792595275,10.716666666666855,23248.36685026267,0.0,16.24200000000009,0.0,5.204666666666648,0.0,0.0,0.0,0.0,0.1490000000003988,"('172.16.144.229', '172.16.145.146')",10
123719.9999999996,109.48500000000027,13.746666666666624,79.26199999999994,0.0,59.620999999999924,24.74399999999992,123.7199999999996,80.82767539605587,58.78599999999956,18.862579003589588,18.862579003589588,36.49500000000009,8131.2641448432205,0.0,58.78599999999956,0.0,13.746666666666624,0.0,0.0,0.0,0.0,0.31900000000018025,"('172.16.144.229', '172.16.145.18')",10
82019.00000000073,36.83299999999967,9.113222222222303,21.227999999999803,0.0,45.131000000000476,16.403800000000146,82.01900000000073,121.92296906814167,44.6080000000002,13.638925908978921,13.638925908978921,12.277666666666557,13253.026737707,0.0,44.6080000000002,0.0,9.113222222222303,0.0,0.0,0.0,0.0,0.2990000000000492,"('172.16.144.229', '172.16.145.253')",10
5669150.0,5562.185,149.18815789473686,4561.109,1203.14,2750.565,314.9527777777778,5669.15,6.879338172389159,613.07,130.56800067528724,420.24541795645564,292.74657894736845,3558.9109478493247,0.0,2316.725,0.0,59.70236111111112,2316.725,1759.9325,0.0,556.7924999999999,0.0,"('172.16.144.229', '172.188.155.25')",39
271514.0000000007,223.33100000000084,90.50466666666689,223.33100000000084,0.0,217.94600000000042,217.94600000000042,217.94600000000042,14.732205337477955,169.76300000000055,56.087206552732816,56.087206552732816,223.33100000000084,6040.204188365962,48.182999999999865,169.76300000000055,48.182999999999865,90.50466666666689,0.0,0.0,217.94600000000042,0.0,223.33100000000084,"('172.16.144.229', '172.64.148.235')",4
4467382.000000001,572.3570000000002,638.1974285714285,572.101,1012.7249999999999,2010.2850000000005,1464.1483333333333,4392.445,1.7907579875640809,872.0149999999998,345.2407066813528,679.178476925271,190.78566666666674,212.20482152634358,0.0,2010.2850000000005,0.0,288.87440000000004,2010.2850000000005,1511.505,1012.7249999999999,498.7800000000003,0.0,"('172.16.144.229', '185.159.159.148')",8
7816001.0,7810.986,84.95653260869565,4772.105,1261.7959999999998,1762.6329999999996,165.9977234042553,7801.893,11.898667873763067,697.781,149.73306330149677,193.37925925083357,177.5224090909091,1916.9649543289465,0.0,1261.7959999999998,0.0,72.02423076923077,1261.7959999999998,1261.7959999999998,0.07199999999984996,0.0,0.0,"('172.16.144.229', '192.168.2.2')",93
