duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
247618.9136505127,247618.9136505127,0.0,247618.9136505127,0.0,247618.9136505127,0.0,247618.9136505127,0.0,12.115391170135636,654.2311231873243,77.00920104980469,247541.9044494629,123809.45682525635,123732.44762420654,77.00920104980469,123809.45682525635,247541.9044494629,123732.44762420654,0.0,0.0,0.0,0.0
1855396200.8953094,1855396200.8953094,1855308926.820755,0.0,19.073486328125,8112176.895141602,8164546.966552734,509864.3036260812,626793.5563583631,3.557730686747515,482.0528357061492,0.0,8112176.895141602,281120.6364992893,814698.3522647511,0.0,46869.555040567866,994271.993637085,104508.84879741527,1015729.9041748047,2425418.997544509,8112176.895141602,1240624.0340571676
1855808560.848236,1855808560.848236,1855572751.045227,60.08148193359375,0.0,13794570.922851562,13618603.944778442,3430330.057020769,3373768.6382640493,0.5889616111590851,77.8604016860209,0.0,13618603.944778442,1699458.3890551613,2805002.8211056683,0.0,115207.0737989462,996860.0273132324,182888.4539893551,1010673.0461120605,4947616.113630753,13618603.944778442,2869619.734507886
1830488224.9832153,1830488224.9832153,1830356277.9426575,62.9425048828125,0.0,29717771.05331421,30549618.005752563,5923910.113214289,5367613.718306913,0.3561891254482003,42.071289478360974,0.0,29717771.05331421,2811809.8694058605,6430976.709646856,0.0,102265.25645703077,914699.0776062012,132116.75139499782,1181156.873703003,12792290.74587925,29717771.05331421,8184062.920152645
225178897.85766602,225078203.91654968,225121984.00497437,108.95729064941406,0.0,15416680.097579956,15411642.074584961,11846221.258765772,11256099.200248718,0.1820774521505821,11.550815927894245,0.0,15014401.912689209,5629472.44644165,7195535.331796211,0.0,58493.20411682129,407423.0194091797,85104.77966410754,13620511.054992676,14914437.850316366,15014401.912689209,345841.6428997575
15021989.822387695,15021989.822387695,0.0,999817.8482055664,0.0,8011354.923248291,0.0,3755497.455596924,0.0,0.3328453859387096,21.967795471954833,999817.8482055664,8011354.923248291,3755497.455596924,2684389.7248341856,999817.8482055664,999817.8482055664,999817.8482055664,0.0,2007302.0458221436,4674057.324727376,8011354.923248291,2496582.062277543
4029090.8813476562,4018499.8512268066,3162230.968475342,183.10546875,0.0,2773690.938949585,2784339.9047851562,574071.4073181152,632446.1936950684,3.4747292658033215,256.63357577433106,0.0,2773690.938949585,309930.06779597356,746987.4584837207,0.0,104616.66186650594,866859.9128723145,237681.97495737972,2773690.938949585,2773690.938949585,2773690.938949585,0.0
149286603.9276123,149207845.9262848,149197709.79881287,60.79673767089844,0.0,15659240.007400513,15667913.913726807,12433987.160523733,12433142.483234406,0.174161641540236,10.43630144306491,0.0,15014950.99067688,5971464.157104492,7179728.511699736,0.0,124528.15373738606,654818.058013916,155191.31117840146,12351030.111312866,14741868.162155151,15014950.99067688,796962.9142393799
1846448825.8361816,1846167513.847351,1846078099.0123749,53856.849670410156,0.0,45339572.90649414,45519467.83065796,14888447.692317348,13186272.135802677,0.1440603152808957,16.453204429449666,0.0,45014399.05166626,6967731.418249742,14310800.050944949,0.0,194424.78314186764,787947.8931427002,191679.04814593232,1013677.1202087402,30616903.73743995,45014399.05166626,14151507.972889131
1710453233.9572906,1710186497.926712,1710414073.9440918,4.0531158447265625,0.0,30407083.988189697,30387531.995773315,4191633.5733497846,2607338.5273537985,0.6232266272102109,79.9121526893573,0.0,30387531.995773315,1606059.3746077847,5879774.925206777,0.0,28380.402749113215,896008.0146789551,90598.98274444089,1012220.8595275879,19565916.507743124,30387531.995773315,8783060.205832396
58520583.152770996,58443818.09234619,58433992.14744568,97.99003601074219,0.0,15269502.878189087,15271244.049072266,9740636.348724365,9738998.691240946,0.2392320658092603,14.217219910950325,0.0,15009857.177734375,4501583.3194439225,6677988.87338285,0.0,62091.535992092555,261386.87133789062,79014.36741204161,12942475.080490112,14490439.83221054,15009857.177734375,893723.5714165171
95971.10748291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.839605298460743,3740.7091510737037,95971.10748291016,95971.10748291016,95971.10748291016,0.0,95971.10748291016,95971.10748291016,95971.10748291016,0.0,0.0,0.0,0.0,0.0
94995.97549438477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.053523473930962,3221.1890915114373,94995.97549438477,94995.97549438477,94995.97549438477,0.0,94995.97549438477,94995.97549438477,94995.97549438477,0.0,0.0,0.0,0.0,0.0
87011.81411743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.985384459411325,4206.325356072272,87011.81411743164,87011.81411743164,87011.81411743164,0.0,87011.81411743164,87011.81411743164,87011.81411743164,0.0,0.0,0.0,0.0,0.0
36684.98992919922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.51821041412119,6787.5171965580885,36684.98992919922,36684.98992919922,36684.98992919922,0.0,36684.98992919922,36684.98992919922,36684.98992919922,0.0,0.0,0.0,0.0,0.0
86480.85594177246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.12650560890146,2682.6746506325694,86480.85594177246,86480.85594177246,86480.85594177246,0.0,86480.85594177246,86480.85594177246,86480.85594177246,0.0,0.0,0.0,0.0,0.0
28057.098388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.28320870156357,12438.919918422842,28057.098388671875,28057.098388671875,28057.098388671875,0.0,28057.098388671875,28057.098388671875,28057.098388671875,0.0,0.0,0.0,0.0,0.0
77766.89529418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.717884100092586,4114.861456014814,77766.89529418945,77766.89529418945,77766.89529418945,0.0,77766.89529418945,77766.89529418945,77766.89529418945,0.0,0.0,0.0,0.0,0.0
1237740483.045578,1237740483.045578,1237685109.8537445,15385.150909423828,262.0220184326172,84426129.10270691,84599675.89378357,56260931.04752627,53812396.08059759,0.03797241880975892,2.1313029961732775,97.99003601074219,84426129.10270691,26907401.80533865,33444839.260821484,97.99003601074219,118025.91323852539,666392.0879364014,143897.46958137432,35216778.99360657,58799515.96260071,84426129.10270691,24055594.867796153
240354947.09014893,240290693.04466248,240333738.0886078,0.0,0.0,45090053.08151245,45090500.11634827,13349482.946925692,14137278.711094575,0.15393899916743783,35.44757494342082,0.0,45011914.014816284,6676526.308059692,15579957.393338481,0.0,19002.83495585124,156475.78239440918,33175.8702276679,14792129.99343872,39964143.673578896,45011914.014816284,11257280.632096212
135184396.02851868,135156032.0854187,135155977.01072693,0.0,0.0,45131497.1446991,45134495.01991272,2550113.8129324284,2179935.1130762408,0.8654845044047652,563.5857557400876,0.0,45005038.022994995,1165382.7243837817,6538311.003411217,0.0,14677.875808307102,267217.15927124023,44520.88397678967,14046802.997589111,33385118.48449707,45005038.022994995,12825503.299166441
142385339.02168274,110035155.0579071,142131573.91548157,0.0,0.0,45315793.03741455,45181962.01324463,534151.2381451802,1214799.777055398,2.2825383725111497,1906.5726981810976,0.0,45004667.99736023,439460.9229064282,3967038.245653171,0.0,24442.902900887737,766741.9910430908,77122.16344535376,1573117.971420288,22435415.983200073,45004667.99736023,18882616.351367455
104881842.8516388,104857671.97608948,104823847.05543518,0.0,0.0,45078572.98851013,45056276.08299255,3615781.7922789473,3743708.8234083992,0.5625377891524922,224.43350879424597,0.0,45005712.032318115,1808307.6353730827,8338589.055733356,0.0,24352.03032060103,483702.1827697754,68833.51510027594,13721125.12588501,34514160.39466858,45005712.032318115,14703100.993292384
21996.97494506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.92159285512996,12319.87583187011,21996.97494506836,21996.97494506836,21996.97494506836,0.0,21996.97494506836,21996.97494506836,21996.97494506836,0.0,0.0,0.0,0.0,0.0
