duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
292199937.10517883,292190868.13926697,292188795.0897217,0.0,0.0,5144344.091415405,2413502.9315948486,1631.5035659644261,621.0017918559392,2223.159273871338,2390401.1613410455,0.0,2413502.9315948486,449.8110194566843,8328.884155012083,0.0,433.1276095999873,611289.9780273438,5990.477129347601,1200654.9835205078,1806706.9848378499,2413502.9315948486,602269.8064550036
124691123.00872803,124691084.86175537,124691084.14649963,0.0,0.0,108323585.98709106,108323545.21751404,19890.107650622966,7946.156267301786,176.13924287507342,186994.8993752178,0.0,108323507.07054138,5677.5850564032435,731060.2444066511,0.0,674.352826099361,315035.8200073242,9194.68040007692,1558827.8770446777,54941167.47379303,108323507.07054138,53382339.59674835
292192884.9220276,292192884.9220276,292186896.08573914,0.0,0.0,5196932.792663574,2413502.9315948486,1289.3972292818896,485.98755550891957,2833.186715757676,3054453.523870587,0.0,2413502.9315948486,352.9598675607579,7394.272769041615,0.0,339.8696229677401,659444.8089599609,5329.729216326138,1200654.0298461914,1806435.8234405518,2413502.9315948486,602087.0301693327
199460340.02304077,199460310.93597412,199460273.02742004,0.0,0.0,152578345.0603485,152578269.9584961,9513.966655662967,4842.796829762305,311.6108194381913,308087.62781062856,0.0,152578240.87142944,3209.1828234041923,612202.0624726203,0.0,673.7804682913205,611175.0602722168,9592.091505241435,1211405.0388336182,39396389.42480087,152578240.87142944,65347148.751570806
211877038.00201416,211877014.875412,211876971.96006775,0.0,0.0,106637027.9788971,106636981.96411133,5360.853550474711,2098.8932009873274,662.9883130547853,707268.1184007087,0.0,106636958.83750916,1508.3329512996572,284863.6933392901,0.0,688.1426997689376,610523.9391326904,8978.443680363029,1200654.9835205078,19202845.613161724,106636958.83750916,39105157.11642329
152245298.86245728,152245109.79652405,152245203.01818848,0.0,152245203.01818848,152245109.79652405,152245203.01818848,76122554.89826202,152245203.01818848,0.03284173657484913,17.83963130745805,0.0,152245013.95225525,38061324.71561432,65923983.717873104,0.0,94.97006734212239,189.06593322753906,77.18831927150741,152245013.95225525,152245013.95225525,152245013.95225525,0.0
242653460.02578735,242653460.02578735,242637180.08995056,0.0,0.0,151360285.99739075,151360293.14994812,2552.2588723077533,6514.799164696342,545.3044023602138,581757.5813054469,0.0,151360249.042511,1833.8519791245956,416322.0354040731,0.0,637.4799980171531,913717.0314788818,9419.73336724259,1211202.85987854,31661186.31362915,151360249.042511,59850748.527859956
244601253.98635864,244601222.03826904,244547909.97505188,0.0,2578763.008117676,207505981.92214966,207505923.98643494,34943031.71975272,40757984.99584198,0.06132429722063709,8.728491637737346,0.0,207505892.03834534,17471518.14188276,52945746.976413466,0.0,30285.120010375977,53344.011306762695,23784.676924279272,2532865.047454834,40726495.50437927,207505892.03834534,74796600.28750339
18498.897552490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.11455084418095,13892.719783477252,18498.897552490234,18498.897552490234,18498.897552490234,0.0,18498.897552490234,18498.897552490234,18498.897552490234,0.0,0.0,0.0,0.0,0.0
20293.9510345459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.55153373512377,12614.596318095842,20293.9510345459,20293.9510345459,20293.9510345459,0.0,20293.9510345459,20293.9510345459,20293.9510345459,0.0,0.0,0.0,0.0,0.0
