duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
28584460.973739624,28465044.97528076,28575514.07814026,7.152557373046875,0.0,1253273.0102539062,1219012.975692749,9463.113356143871,6741.097918881873,253.5993247051121,178178.13687930044,0.0,1199656.0096740723,3943.7722094011624,22667.776019339446,0.0,3778.7781101235755,509996.1757659912,17792.87175164535,1199656.0096740723,1199656.0096740723,1199656.0096740723,0.0
1023319.0059661865,1023319.0059661865,0.0,1023319.0059661865,0.0,1023319.0059661865,0.0,1023319.0059661865,0.0,1.9544247574212317,414.33804857330114,1023319.0059661865,1023319.0059661865,1023319.0059661865,0.0,0.0,0.0,0.0,0.0,1023319.0059661865,1023319.0059661865,1023319.0059661865,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,560000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27017946.95854187,27017946.95854187,0.0,1791707.0388793945,0.0,14345978.021621704,0.0,6754486.7396354675,0.0,0.185062173956901,32.94106696432838,1791707.0388793945,14345978.021621704,6754486.7396354675,4803412.245304831,0.0,0.0,0.0,0.0,1791707.0388793945,6754486.7396354675,14345978.021621704,4803412.245304831
19969510.078430176,19969510.078430176,0.0,19969510.078430176,0.0,19969510.078430176,0.0,19969510.078430176,0.0,0.10015268237152576,11.918169202211566,19969510.078430176,19969510.078430176,19969510.078430176,0.0,0.0,0.0,0.0,0.0,19969510.078430176,19969510.078430176,19969510.078430176,0.0
19970448.01712036,19970448.01712036,0.0,19970448.01712036,0.0,19970448.01712036,0.0,19970448.01712036,0.0,0.10014797856740272,10.31524179244248,19970448.01712036,19970448.01712036,19970448.01712036,0.0,0.0,0.0,0.0,0.0,19970448.01712036,19970448.01712036,19970448.01712036,0.0
20071169.137954712,20071169.137954712,0.0,20071169.137954712,0.0,20071169.137954712,0.0,20071169.137954712,0.0,0.09964541608181593,10.263477856427041,20071169.137954712,20071169.137954712,20071169.137954712,0.0,0.0,0.0,0.0,0.0,20071169.137954712,20071169.137954712,20071169.137954712,0.0
20070464.849472046,20070464.849472046,0.0,20070464.849472046,0.0,20070464.849472046,0.0,20070464.849472046,0.0,0.09964891271826273,10.263838009981061,20070464.849472046,20070464.849472046,20070464.849472046,0.0,0.0,0.0,0.0,0.0,20070464.849472046,20070464.849472046,20070464.849472046,0.0
13452588.081359863,13452588.081359863,0.0,1920846.939086914,0.0,7622368.097305298,0.0,4484196.027119954,0.0,0.2973405545318427,23.192563253483733,1920846.939086914,7622368.097305298,4484196.027119954,2362858.7170361844,0.0,0.0,0.0,0.0,1920846.939086914,4484196.027119954,7622368.097305298,2362858.7170361844
20070109.128952026,20070109.128952026,0.0,20070109.128952026,0.0,20070109.128952026,0.0,20070109.128952026,0.0,0.09965067888519405,11.858430787338092,20070109.128952026,20070109.128952026,20070109.128952026,0.0,0.0,0.0,0.0,0.0,20070109.128952026,20070109.128952026,20070109.128952026,0.0
25088743.925094604,25088743.925094604,0.0,5016764.163970947,0.0,10036145.92552185,0.0,6272185.981273651,0.0,0.1992925598399062,38.662756608941805,5016764.163970947,10036145.92552185,6272185.981273651,2173123.373428756,0.0,0.0,0.0,0.0,5016764.163970947,6272185.981273651,10036145.92552185,2173123.373428756
23810578.8230896,23810578.8230896,0.0,7941220.998764038,0.0,15869357.824325562,0.0,11905289.4115448,0.0,0.12599441711559062,31.246615444666475,7941220.998764038,15869357.824325562,11905289.4115448,3964068.4127807617,0.0,0.0,0.0,0.0,7941220.998764038,11905289.4115448,15869357.824325562,3964068.4127807617
13055665.969848633,13055665.969848633,0.0,13055665.969848633,0.0,13055665.969848633,0.0,13055665.969848633,0.0,0.15319019379163756,12.408405697122644,13055665.969848633,13055665.969848633,13055665.969848633,0.0,0.0,0.0,0.0,0.0,13055665.969848633,13055665.969848633,13055665.969848633,0.0
5017868.0419921875,5017868.0419921875,0.0,0.0,0.0,3068890.09475708,0.0,557540.8935546875,0.0,1.9928782336073176,245.12402273370006,0.0,3068890.09475708,557540.8935546875,1075191.721854544,0.0,535.7265472412109,1492.0234680175781,524.4139618101208,1945227.861404419,2507058.9780807495,3068890.09475708,561831.1166763306
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,220000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19967219.11430359,19967219.11430359,0.0,19967219.11430359,0.0,19967219.11430359,0.0,19967219.11430359,0.0,0.10016417351614541,13.522163424679631,19967219.11430359,19967219.11430359,19967219.11430359,0.0,0.0,0.0,0.0,0.0,19967219.11430359,19967219.11430359,19967219.11430359,0.0
19970049.142837524,19970049.142837524,0.0,19970049.142837524,0.0,19970049.142837524,0.0,19970049.142837524,0.0,0.10014997888562141,11.917847487388947,19970049.142837524,19970049.142837524,19970049.142837524,0.0,0.0,0.0,0.0,0.0,19970049.142837524,19970049.142837524,19970049.142837524,0.0
15462918.043136597,15462918.043136597,0.0,1026839.9715423584,0.0,7984568.119049072,0.0,3865729.510784149,0.0,0.3233542327555251,72.69003152344204,1026839.9715423584,7984568.119049072,3865729.510784149,2548227.189990633,0.0,0.0,0.0,0.0,1026839.9715423584,3865729.510784149,7984568.119049072,2548227.189990633
19967236.99569702,19967236.99569702,0.0,19967236.99569702,0.0,19967236.99569702,0.0,19967236.99569702,0.0,0.10016408381545248,11.919525974038844,19967236.99569702,19967236.99569702,19967236.99569702,0.0,0.0,0.0,0.0,0.0,19967236.99569702,19967236.99569702,19967236.99569702,0.0
15330714.94102478,15330714.94102478,0.0,62881.2313079834,0.0,7872698.068618774,0.0,2190102.1344321114,0.0,0.5218282402859185,40.70260274230164,62881.2313079834,7872698.068618774,2190102.1344321114,2587365.330996403,62881.2313079834,472143.2328224182,863626.9569396973,287885.2248509992,1855978.012084961,4480714.003245036,7872698.068618774,2515516.151834781
819752.9315948486,819752.9315948486,0.0,0.0,0.0,615329.9808502197,0.0,273250.9771982829,0.0,4.879518993872832,800.2411149951444,0.0,615329.9808502197,273250.9771982829,255878.51186635636,0.0,273250.9771982829,615329.9808502197,255878.51186635636,0.0,0.0,0.0,0.0
20072036.027908325,20072036.027908325,0.0,20072036.027908325,0.0,20072036.027908325,0.0,20072036.027908325,0.0,0.09964111250194965,11.857292387732008,20072036.027908325,20072036.027908325,20072036.027908325,0.0,0.0,0.0,0.0,0.0,20072036.027908325,20072036.027908325,20072036.027908325,0.0
14644762.992858887,14644762.992858887,0.0,103513.95606994629,0.0,10653355.121612549,0.0,4881587.664286296,0.0,0.2731351816311735,16.38811089787041,103513.95606994629,10653355.121612549,4881587.664286296,4363894.10235166,103513.95606994629,103513.95606994629,103513.95606994629,0.0,3887893.9151763916,7270624.51839447,10653355.121612549,3382730.6032180786
1023037.9104614258,1023037.9104614258,0.0,1023037.9104614258,0.0,1023037.9104614258,0.0,1023037.9104614258,0.0,1.9549617658820975,414.4518943670046,1023037.9104614258,1023037.9104614258,1023037.9104614258,0.0,0.0,0.0,0.0,0.0,1023037.9104614258,1023037.9104614258,1023037.9104614258,0.0
1842487.096786499,1842487.096786499,0.0,204333.06694030762,0.0,819946.0506439209,0.0,614162.3655954996,0.0,2.1709785685752925,130.25871411451755,204333.06694030762,819946.0506439209,614162.3655954996,289793.9448990599,204333.06694030762,614162.3655954996,819946.0506439209,289793.9448990599,0.0,0.0,0.0,0.0
15871741.05644226,15871741.05644226,0.0,0.0,0.0,12801609.03930664,0.0,2645290.17607371,0.0,0.44103542107365307,49.14394691963563,0.0,12801609.03930664,2645290.17607371,4565043.617970074,0.0,0.0,0.0,0.0,1022346.9734191895,3967935.264110565,12801609.03930664,5100123.994985797
20072679.042816162,20072679.042816162,0.0,20072679.042816162,0.0,20072679.042816162,0.0,20072679.042816162,0.0,0.09963792056525622,13.451119276309589,20072679.042816162,20072679.042816162,20072679.042816162,0.0,0.0,0.0,0.0,0.0,20072679.042816162,20072679.042816162,20072679.042816162,0.0
