duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle
50461949.825286865,50461949.825286865,32854136.94381714,0.0,47.92213439941406,7240570.068359375,7327042.102813721,520226.28685862746,490360.2528927931,3.289607329378623,467.89710032505224,0.0,7240570.068359375,305829.9989411325,906244.0763740246,0.0,63917.57446647491,720659.9712371826,125694.97560751134,1069348.0968475342,2558639.4518613815,7240570.068359375,1643827.6698761717
30542181.01501465,30319104.90989685,30447862.148284912,225.067138671875,0.0,30086160.89820862,29991283.178329468,10106368.30329895,6089572.429656982,0.3274160412802204,18.891905581868716,0.0,29991283.178329468,3393575.668334961,9404151.60653013,0.0,68862.22958564758,232558.012008667,96699.63922400551,29991283.178329468,29991283.178329468,29991283.178329468,0.0
68723167.89627075,33467770.81489563,68539659.97695923,152.82630920410156,0.0,14302484.035491943,14077759.981155396,1968692.4008762136,2447844.9991771155,0.6839032809276309,197.72080385626913,0.0,14077759.981155396,1493981.9107884946,3429923.569423033,0.0,158508.20039447985,839468.0023193359,215685.6928308533,1513913.869857788,7837482.035160065,14077759.981155396,4325808.276225701
310898.0655670166,176409.0061187744,208091.02058410645,64.849853515625,0.0,154452.08549499512,135133.0280303955,29401.501019795734,23121.22450934516,54.68030162553556,9186.290673089974,0.0,133700.13236999512,19431.129097938538,39893.0825889758,0.0,19431.129097938538,133700.13236999512,39893.0825889758,0.0,0.0,0.0,0.0
75235604.04777527,75235604.04777527,26720221.996307373,25478.124618530273,20045.995712280273,26082405.09033203,26038780.92765808,4702225.252985954,5344044.399261475,0.3057063246996036,49.298467752644775,100.13580322265625,26028300.046920776,3419800.183989785,7512080.948340914,100.13580322265625,134238.98816108704,641760.1108551025,183624.43115599095,1355388.879776001,12181296.706199646,26028300.046920776,10063539.065467706
146.8658447265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13617.87012987013,735364.987012987,146.8658447265625,146.8658447265625,146.8658447265625,0.0,146.8658447265625,146.8658447265625,146.8658447265625,0.0,0.0,0.0,0.0,0.0
61912497.997283936,61912497.997283936,20225248.098373413,295909.8815917969,20225248.098373413,21029943.94302368,20225248.098373413,6879166.444142659,20225248.098373413,0.19382193237505024,29.848577585757734,44089.79415893555,20985538.005828857,5628408.908843994,7622167.879256546,44089.79415893555,284636.926651001,666796.9226837158,232110.47896149624,1346173.0480194092,10081552.227338156,20985538.005828857,7927169.430976025
149113.89350891113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.412566414413147,811.4602680719954,149113.89350891113,149113.89350891113,149113.89350891113,0.0,149113.89350891113,149113.89350891113,149113.89350891113,0.0,0.0,0.0,0.0,0.0
30034332.990646362,29797780.03692627,29911072.01576233,303.9836883544922,0.0,29797476.053237915,29674103.021621704,14898890.018463135,9970357.338587442,0.23306660421524994,13.817520107046962,0.0,29674103.021621704,5005722.165107727,11032376.704085719,0.0,72045.99380493164,236552.95372009277,95076.3342679506,29674103.021621704,29674103.021621704,29674103.021621704,0.0
102540.0161743164,102410.07804870605,102012.87269592285,102410.07804870605,102012.87269592285,102410.07804870605,102012.87269592285,102410.07804870605,102012.87269592285,39.00916100110676,2818.4118823299636,129.93812561035156,101882.9345703125,34180.005391438805,47873.47496316209,129.93812561035156,34180.005391438805,101882.9345703125,47873.47496316209,0.0,0.0,0.0,0.0
